	KRASGV-8.rpkmlog	KRASGV-2.rpkmlog	KRASGV-3.rpkmlog	KRASGV-6.rpkmlog	KRASGV-9.rpkmlog	KRASGV-4.rpkmlog	KRASGV-5.rpkmlog	KRASGV-7.rpkmlog	KRASGV-1.rpkmlog
FLJ27352	1.71703164642575	1.64431934636704	1.80447040376352	1.61964738779668	1.71330749235392	1.51166226568462	1.65365051749166	1.84343462372074	1.3002213856449
SPATA5L1	2.27938781878234	2.40312888655357	2.24383706439966	2.45888036402353	2.27487767271536	2.32435841750901	2.45291240504059	2.28999187469514	2.34350989225296
MTPN	0	0	0	0	0	0	0	0	0
EPHA10	0.0471195095901701	0.0164397800752811	0.0179829097481852	0.0186869768950602	0.0254443528395333	0.00701455167916993	0.0368158685057844	0.0100308733219064	0.0315037191479725
DMRTA2	0	0	0	0	0	0.0150721880681701	0	0	0
DMRTA1	0.545842844857555	0.673820070403089	0.707895984128091	0.556083121045539	0.573172976866663	0.550059278787436	0.753788753576469	0.626320156283519	0.578929079060466
EBPL	4.63830047938651	4.35480001603596	4.44827168833774	4.62055716755989	4.38830481921046	4.34581624294387	4.49116108127974	4.44029293628212	4.40898522811206
YY1AP1	3.63333785664148	3.56671573568359	3.54584275643535	3.54668410540954	3.5640537635061	3.55570548277865	3.64591547805969	3.50736425826916	3.59282431429713
TOM1L2	4.43019183551804	4.54651015318124	4.46570536423076	4.41845022579158	4.46425406591712	4.45429044630544	4.4672757134495	4.51158339080978	4.44377106339545
MAPT	0.0772807514495691	0.0397475577012215	0.0348606789384874	0.0406811991776937	0.0522269976687415	0.0571271030767595	0.0640008832603086	0.0529914349534432	0.0458436367572164
ANTXRL	0	0	0	0	0	0	0	0	0
HLA-DQA1	0	0.103071307978601	0.0759227152329297	0.0788342368216586	0.0273853475163125	0.0299789163796221	0.0317765267646998	0.0842211332882863	0
HLA-DQA2	0	0	0.00650841953073025	0	0.0138141195890646	0	0.00536693283612164	0.00723894765463563	0.0171202516109952
LOC100507346	0	0	0	0	0	0	0	0	0
C14orf21	4.12266001399787	4.19183818689009	4.1678182753746	4.009356098255	4.12332334609769	4.10671578740434	4.06632369667664	3.98877708188161	4.09610561641669
C14orf23	0	0	0	0	0	0	0	0	0
LOC100507341	0	0	0	0	0	0	0	0	0
C14orf28	1.08625957443057	1.01558253626971	1.02304614414349	1.32481806101821	1.10369980094771	1.03373441067807	1.18665952770939	1.27470529622382	1.19339649933502
MIR1193	0	0	0	0	0	0	0	0	0
FAM90A14	0	0	0	0	0	0	0	0	0
FAM90A13	0	0	0	0	0	0	0	0	0
MIR1197	0	0	0	0	0	0	0	0	0
FAM90A10	0	0	0	0	0	0	0	0	0
UTS2R	0	0	0	0	0	0	0	0	0
FAM90A19	0	0	0	0	0	0	0	0	0
FAM90A18	0	0	0	0	0	0	0	0	0
LOC401052	0.328577473882653	0.35718806055753	0.362328946530787	0.349277999448393	0.522217881628748	0.405217921670881	0.406913754834776	0.574008843004832	0.430707213535389
AVIL	0.388889522996393	0.543696233919248	0.517385786657536	0.445280237865235	0.510352164550988	0.496655903273822	0.475057292721657	0.550326933376858	0.412119099575676
ANKMY1	1.23097150316062	1.24115499481722	1.3664450076115	1.10921397696437	1.18081343120122	1.3287846229096	1.23354222315587	1.12713416127995	1.13436547825671
ANKMY2	2.98916120447829	2.80819606291005	3.00499351814413	3.03912663457599	2.98269657838917	2.839703826511	2.94865205970263	2.89175392689455	2.79809996766115
MYCBP2	2.95624396698303	2.94363304698982	2.94103421670297	2.86621427857171	2.85332270742076	2.90342448463879	2.89100380793402	2.98478691887985	2.96588966275281
HK2	4.84757224668553	4.79260233385239	4.75343082485886	4.62605603954757	4.70232033742938	4.79129448029733	4.75378468114634	4.77743675036579	4.75407991054848
HK3	0.0205943318780307	0.0177898097430995	0	0	0	0	0	0.0216320806639709	0
HK1	6.03947876267768	6.04301581127217	6.00101907458258	6.00760376269437	6.05816125048152	6.03820844741315	5.99500753805369	5.98173439107117	5.97706252399667
TBX2	0.0734097387734476	0.109472962914404	0.10293267475323	0.0544099484962245	0.0495894185576655	0.0674955285977112	0.0853697833559047	0.0390335972800793	0.046200704419682
MOB3C	3.07602101791194	3.20757728566002	3.160500889727	3.07509722063013	3.16017465953058	3.17071607579266	3.18389699789378	3.1135235942173	3.13743505801535
MSRA	2.3365949651727	2.34797005551556	2.31875965760304	2.44423828789329	2.30899840846072	2.48206637683981	2.24009628198375	2.4065487541866	2.39584703023644
SUPT4H1	4.72339558966283	4.66610673759635	4.70428088550867	4.81121729120735	4.80989812986718	4.70920718431591	4.67982550535354	4.88782669956956	4.66405611923479
TBX1	0.249470788414116	0.200793139269193	0.142745142570349	0.207182826003673	0.198543060752571	0.244584412923789	0.197820176516478	0.30031558125895	0.17728854410039
KRT42P	0.263296020811053	0.229936993232017	0.101289840377071	0.164731094760806	0.282940290875528	0.197822336252345	0.208986175222589	0.13369448500939	0.237838204283085
LOC100506433	0	0	0	0	0	0	0	0	0.018212769598624
EED	3.16592983122407	3.05169144399724	3.15009547192871	3.14813128706008	3.25303003705942	3.2118250890381	3.18337853809541	3.29869156388025	3.1665624218578
MAPKAPK5	3.88651194862509	3.8413822853161	3.82444380244905	3.80815262918472	3.88391235705749	3.77652160208912	3.84869271109625	3.86842431833242	3.78173085034205
MAPKAPK3	5.28577133169912	5.32957219879449	5.40587972533838	5.19963558275894	5.36576323785427	5.36897017631486	5.37937632691917	5.28319987501359	5.33990326925293
MAPKAPK2	4.71612682500958	4.68545050978194	4.59655784500392	4.66623565309387	4.63439315655776	4.68678497397362	4.6061996556891	4.65887766384901	4.67292368004987
PDHX	3.87187142450663	3.80413586600542	3.87693783155533	3.99863958643923	3.89769425827997	3.75769623756172	3.81192013759316	3.90308671802925	3.86747011955804
SAMD5	2.24657213565784	2.0419294731389	2.15231161718054	2.33340578105945	2.28223044053787	2.16561993540585	2.30993797022088	2.34339301369705	2.23587402080217
SAMD7	0	0	0	0	0	0	0	0	0
SAMD1	3.91570675814518	3.91600924149088	3.85499838276311	3.56892368065202	3.8727234149906	3.98462831152558	4.01799356289683	3.83883051240914	3.7851206498178
SAMD3	0	0	0	0.0250532572228252	0	0	0	0	0.0212406146137567
PDHB	5.19009188268944	5.11847914256812	5.22027839419004	5.27857413957408	5.2514701631231	5.11623429935548	5.12220433860275	5.21111821602859	5.18723124484739
SAMD8	3.42856381774171	3.33970885336376	3.39861570532847	3.49100285603745	3.32997962417577	3.31906886827919	3.33535080431416	3.38080935998653	3.38360057290119
SAMD9	3.6197416332834	3.45078326961156	3.43416274532027	3.59378430324624	3.40128517962242	3.52471187344185	3.55526966418696	3.50739750581957	3.6270150354149
C18orf21	4.41366601717344	4.19856321334398	4.2648633787225	4.51249416585848	4.42477538802111	4.30031709108038	4.35549883326047	4.38008348872966	4.33121339257799
MIR124-3	0	0	0	0	0	0	0	0	0
LRRC18	0	0	0	0	0	0	0	0	0
LRRC19	0	0.0151411739047545	0	0.0342209086650579	0	0	0.0272047495521054	0	0.0433245353699999
LRRC17	0.183988782658961	0.116158319536725	0.0773230315539401	0.106085928475928	0.176547357506676	0.19236209403443	0.164817348256467	0.140242066418884	0.154533105682187
LRRC14	2.06374280076485	2.13720638484294	2.03475325408429	2.07433368419876	2.13222060171785	2.17832679948649	2.0619583685279	2.03857523360201	2.19603153793816
LOC645355	0	0	0	0	0	0	0	0	0
LRRC10	0	0	0	0	0	0	0	0	0
FAM111B	1.38420855901425	1.21754564290791	1.2793559106875	1.34038650529975	1.38396865562181	1.24113567945083	1.3020652284512	1.33504619264661	1.34732842066649
FAM111A	2.36837583129927	2.40550085121851	2.34796039009079	2.50329425337981	2.37613111076484	2.3150884308865	2.40010487089341	2.50009636142895	2.46745985764748
SVOP	0	0	0	0	0	0	0	0	0.0158782616730973
CCDC101	2.43485931158207	2.526652796866	2.52145351013116	2.60381932205045	2.61698199094234	2.64623633153009	2.52201460627854	2.66804880690219	2.49027701768798
FAHD2B	2.27369706106411	2.19562262279367	2.18802876865631	2.13386039434571	2.15614594943179	2.41984950045107	2.13531813999402	2.2987809035961	2.36307188822511
CCDC103	1.11031479425747	1.165163800324	1.06667137464721	1.27115188000967	0.974241274720741	1.33395405770129	1.17485197281405	1.04974017313183	0.929736451361422
DROSHA	3.58800873785965	3.55680367223691	3.62059451205752	3.57890649860757	3.61991009991113	3.55884432626839	3.59930975275898	3.64589249964431	3.60470389636332
CCDC105	0	0.031027191770307	0	0	0	0	0	0	0
CCDC104	5.14143511127173	4.78547263996449	5.04611930085052	5.17667457555859	5.10981486659578	4.94884287152353	5.11271628090329	5.14696499706951	4.95302637903027
CCDC107	1.22181579364779	1.32937655022659	1.47938991271667	1.0948576572244	1.25452584416448	1.30277738347049	1.6331654974534	1.07402508639356	1.53327081552986
CCDC106	2.09667023646808	2.26385669348551	2.26494835432646	1.91933992429858	2.04096391417298	2.31678170990414	2.1362352545087	1.95797791004233	2.13916060565012
CCDC108	0	0.0211491605131939	0.00775154858977533	0.0160675752152857	0.00550243073199741	0.00602788255156204	0.0254018550635755	0.00862119353619735	0.00682403059330605
CHRNA4	0	0	0.0213606141526311	0	0	0.00833803778984647	0	0	0
CHRNA5	1.10876582964161	1.10817733036989	1.11196682091226	1.06187703405659	1.08784055349867	1.08208149805093	1.07654837889144	1.0439149467543	1.25484677447711
CHRNA6	0	0.0228632097403397	0.0250040733729843	0.0259805676559808	0	0	0.0206418098894154	0	0
CHRNA7	0.0184186362783335	0.0778455230977217	0.0345972918393911	0.0535853534645949	0.0123650194057675	0.0135427421866619	0.0143597036006746	0.0384389379326404	0.0304912492485512
CHRNA1	0	0	0	0	0	0	0	0.0321618283023199	0
CHRNA2	0	0	0	0	0	0	0	0	0
CHRNA3	0.0527263703542969	0.0752424799286062	0.0498494855479743	0.0686337974181274	0.0702152411474049	0.0642458306201582	0.0812834719789078	0.0733412543644798	0.0866213794635163
CHRNA9	0.0815316031620785	0.0934237346688599	0.101942944560512	0.0538780729877526	0.142565314136459	0.0798426941793396	0.0638679348996532	0.057593553638979	0.133108747995682
AARS	5.89866192082513	5.96718268780314	5.86039009802181	5.85580097888698	5.81777996210058	5.90791955377315	5.88216788652364	5.91162862157625	5.914734671421
LENEP	0.0948647788702201	0	0.0897591822295205	0	0.0642365084556447	0.0702362317868711	0	0	0
XBP1	6.06021985532599	6.06085265738435	6.05606068332575	6.11050119238259	6.08208795490541	6.03669321089366	6.16920917951303	6.08317923516381	6.17378647306129
FSHB	0	0	0	0	0	0	0	0	0
BCMO1	0.0259848224349645	0	0.02455460073077	0.0505840189851204	0.0174594564563657	0.0191191998981241	0.0402595470786501	0.0540765692306594	0.0639451663615643
AQP12B	0	0	0	0	0	0	0	0.058809395400183	0
AQP12A	0	0	0	0	0	0	0	0	0
FSHR	0	0	0	0	0	0	0	0	0
PEF1	4.88026004081411	4.96435046086559	4.86448373269218	4.85648563453595	4.95123664118531	4.9210643009718	4.98572984270986	4.94150555953091	4.86364933468891
ATPBD4	1.11403317096604	0.996784254862297	1.07733625920962	0.987638863957685	0.993898651416366	0.958027268593131	0.931001163537578	0.988026349295618	0.936337888661913
LINC00319	0.497141461604712	0.5673924511389	0.584576153450583	0.381744744237742	0.437614430994022	0.517441920929388	0.413310257664604	0.549107154536236	0.562002318040634
SPATA5	1.06294365796403	1.10772894180044	1.1088121300217	1.0929541274367	0.974996675552543	0.931224285024661	1.0826807569128	1.16798609047945	0.990170364042122
LINC00311	0	0	0.0333032486202494	0	0.0237008536269518	0.0259486062628109	0.0275068463476023	0.0730806906939508	0.0293492266082606
LINC00310	0	0.0300755929864052	0.0328841498694404	0.0341647621879859	0.0234016159597714	0.075537797622282	0	0	0.05738811210565
LINC00313	1.24566557656782	0.989978246421933	1.10517691200295	0.607409205480008	0.940092161857319	1.22779060179481	0.962706739187868	0.971293976457386	1.50404833404809
LINC00312	0.0646565971380135	0.0741501010862089	0.0809606816713845	0.0840598329099204	0.0436336412668693	0.0633096202452355	0.0339195614720233	0.0678630989279529	0
LINC00315	0	0	0.050840496986705	0	0.0182361910957536	0	0	0	0
LINC00314	0	0	0	0	0	0	0	0	0
LINC00317	0	0	0	0	0	0	0	0	0
C3orf80	0	0	0	0.0476695827973306	0	0	0	0	0
FGFR1OP2	3.30707303627688	2.95369927528632	3.08359930594323	3.34304936905594	3.19194709288767	3.01367509860956	3.11583545292192	3.20867857620106	3.12077422987245
LAPTM5	0.0828050324748961	0.0482182273990622	0	0.158323117928165	0.161858555892604	0.119988173939786	0.0219495930459547	0.0868848010999306	0.113486725062225
ARFRP1	3.9532187879845	4.09220419894095	3.97020388681235	3.94081884434175	4.01074601917533	4.03476475880052	3.92435966296294	3.95569838816161	4.0090168953298
FLJ42393	0	0	0	0	0	0	0	0	0
VRTN	0	0	0	0	0	0	0	0	0
PABPN1L	0	0	0	0	0	0.0353037008802311	0	0.0502746458185298	0.0399134699326973
PTPLA	3.02165112151748	2.93364101846183	3.11801667594289	3.13518397334937	3.16687114454292	2.96577399165189	3.08098518553191	3.04163782840745	3.0857522928121
PTPLB	5.98792922526674	5.89621139435883	5.92615258647309	6.05491239785447	5.97927598004904	5.92449016413078	6.02929126771487	5.94671077576664	5.99258630682673
KDM2A	4.45845930866358	4.47470854713691	4.46212810207215	4.44276536703871	4.39451655726712	4.48021540281967	4.51132551447123	4.44668677983491	4.40667186356643
KDM2B	2.19690631968214	2.31656597834126	2.35360332578399	2.28720960322599	2.23034324503297	2.29919670555672	2.23980113713959	2.28922920095859	2.27538027246331
SIRPG	0.107171594208919	0.0929491998555146	0	0	0	0.0269673208480673	0.0285861318841628	0.0384499901558203	0.0603686058983973
PPHLN1	3.75558255501921	3.77984529694833	3.81695210615261	3.95569111801132	3.87349572608266	3.78393165668046	3.76450594770846	3.81358371091316	3.8141773037183
SIRPD	0	0.0660944255905246	0.072183462174937	0	0.101358400297568	0.213497853040447	0	0	0
SIRPA	5.53574247764273	5.58929013220356	5.47613354676619	5.55638725005829	5.52556714589915	5.55879180694656	5.52188188314345	5.56872293007071	5.53096405048157
TRAPPC9	2.46925521550196	2.53027684481465	2.52981398091311	2.42740157807781	2.47084187594116	2.44821104967123	2.42066859351679	2.3340446595647	2.45453246528814
TRAPPC8	3.35805023067285	3.20046685580024	3.29079358038694	3.28568727640711	3.27497151434306	3.23462625625415	3.3155359977208	3.29451328378351	3.33524930517771
TRAPPC1	6.64283286145455	6.64885703391994	6.7891255648089	6.69835771260394	6.77400208793197	6.79618639266901	6.78999941089343	6.70180172562371	6.61591678078815
TRAPPC3	6.04539401674378	5.88861096070583	6.01229618477963	6.01764007164945	6.07679549188338	5.92852246320856	5.99863841210921	6.01615111069667	5.99639838732828
TRAPPC2	2.41933843918129	2.29270106766292	2.42101135574781	2.48224381244577	2.42227743918667	2.27771580702683	2.36246568353085	2.49023146681656	2.36915486021335
TRAPPC5	4.61210865959327	5.1177627583676	4.98112382528605	4.74296621643366	4.82045821263093	5.18534764463867	4.975544557857	4.53221722950006	5.23512116287703
TRAPPC4	4.65132921890232	4.63795567714188	4.71060751344769	4.7508155564598	4.70578609460556	4.73687071668951	4.69991683837939	4.73680028617209	4.68182355655004
PRPH	3.17206230098808	3.52716778807847	3.6360246754454	3.36235787900027	3.47142084755149	3.41202519088652	3.28803556053741	3.29270191902263	3.37866024717392
GABRQ	0.121968877475807	0.0538975955735536	0.0874512022310591	0.0611577273925801	0	0.06841840733726	0.0487113322305106	0.0330521211954514	0.102091499149407
HNRNPUL2-BSCL2	0	0	0	0	0	0	0	0	0
MTCP1	0.561025666568498	0.409419821515772	0.216132935470347	0.477121526927365	0.398816614054013	0.446630401444996	0.530130174871196	0.525582949308606	0.544289749008145
PSMG4	3.29972755401415	3.27715794395077	3.32133459025831	3.21900570515605	3.16947594236526	3.38059225824037	3.19223177668554	3.10537572659109	3.30774136955567
ABCA17P	0.0151155075867644	0	0	0.0148404378822017	0.0202165909994192	0.0330785636718853	0.0234676029097201	0	0.0250417806050258
PSMG1	4.97733663102482	4.98220413991394	4.95716442250611	5.08644592220944	5.02881992781969	4.88697982212501	5.03354976946195	4.94822749894415	4.90813116868215
PSMG2	4.54944089606584	4.41925547727597	4.48463009206259	4.71871723884727	4.61364195570956	4.43779728659784	4.44821012133484	4.67773897556948	4.54043416959526
PSMG3	3.82702688734466	3.73062578480008	3.51382163077439	3.67634686786679	3.83144050017971	3.72329699206391	3.78167382432917	3.69928598132721	3.61486335971417
RRN3P3	0.873356836277131	0.915296495864182	0.902521013737888	0.861322794530458	1.00570402755287	0.810298177842771	0.94357075830081	0.786900343678738	0.831695571637649
RRN3P2	1.57929624717311	1.58581800220135	1.73550185152342	1.78234165078401	1.59579795809389	1.44157893511651	1.73820264937806	1.54353676650336	1.6727516424839
RRN3P1	1.08677228344219	1.30263531654976	1.21444499457059	1.32602829980601	1.33589965676849	1.38395538873287	1.33075362518402	1.47818103635814	1.22923669484819
PABPC1P2	0.0160860240055305	0.0138924864625864	0.0151977702405739	0.0314157569683052	0.0107961944424512	0.0467297563250297	0	0	0
C9orf117	1.89344682035841	1.75072788932685	1.68965179957441	1.9130862743023	1.56377677731571	1.7523629257067	1.78780856391283	1.71713838434916	1.88078141896651
C9orf116	1.30231507270645	1.42605931364956	1.25389949318715	1.28654010046984	1.37639462306539	1.36151886484261	1.06622881493089	1.01943272403089	1.18239690966915
C9orf114	2.36674932513	2.48556944774853	2.37827412391569	2.39049622145325	2.41033368072415	2.48945856381949	2.42403217030312	2.49825761211703	2.46604760208441
LOC731779	0	0	0	0	0	0	0	0	0
C21orf119	0.972610844877506	1.10668504189476	1.11200403440821	1.20926713459639	1.0276671552855	1.22302290809987	0.873812728408019	1.16090071001311	1.10800726530085
FOXM1	1.14326943222283	1.26174696756004	1.30614805837701	1.01475606189683	1.45474947064615	1.31653341345919	1.0184880879288	1.09116509571304	1.267045920834
DLX6-AS1	0	0	0.0298912314635304	0	0.0212653868779245	0	0	0	0
GDAP2	1.60418813787926	1.56636463966423	1.54729214220417	1.56467988610747	1.63825630037498	1.59306923025501	1.60392127491774	1.63925568243143	1.68680402898832
GDAP1	1.86501319702192	1.76471273461739	1.89568170213399	1.83226998184841	1.91004049069872	1.73961159528955	1.86052424966975	1.89886935092621	1.8525831715441
MARC1	1.05769063011812	1.2269375914403	1.15436830516867	1.14812590940398	1.16245712270474	1.13625993002117	1.02933852360622	1.00900700953524	1.1961900024382
